mode,board,sample_index,period_target_us,timestamp_us,delta_us,jitter_us
baremetal,pico,616,10000,8151352,8161,-1839
baremetal,pico,617,10000,8162234,10882,882
baremetal,pico,618,10000,8173115,10881,881
baremetal,pico,619,10000,8181276,8161,-1839
baremetal,pico,620,10000,8192157,10881,881
baremetal,pico,621,10000,8203038,10881,881
baremetal,pico,622,10000,8211199,8161,-1839
baremetal,pico,623,10000,8222081,10882,882
baremetal,pico,624,10000,8232962,10881,881
baremetal,pico,625,10000,8241123,8161,-1839
baremetal,pico,626,10000,8252004,10881,881
baremetal,pico,627,10000,8262886,10882,882
baremetal,pico,628,10000,8271047,8161,-1839
baremetal,pico,629,10000,8281928,10881,881
baremetal,pico,630,10000,8292809,10881,881
baremetal,pico,631,10000,8300970,8161,-1839
baremetal,pico,632,10000,8311851,10881,881
baremetal,pico,633,10000,8322733,10882,882
baremetal,pico,634,10000,8330894,8161,-1839
baremetal,pico,635,10000,8341775,10881,881
baremetal,pico,636,10000,8352656,10881,881
baremetal,pico,637,10000,8360817,8161,-1839
baremetal,pico,638,10000,8371699,10882,882
baremetal,pico,639,10000,8382580,10881,881
baremetal,pico,640,10000,8390741,8161,-1839
baremetal,pico,641,10000,8401622,10881,881
baremetal,pico,642,10000,8412503,10881,881
baremetal,pico,643,10000,8423385,10882,882
baremetal,pico,644,10000,8431546,8161,-1839
baremetal,pico,645,10000,8442427,10881,881
baremetal,pico,646,10000,8453308,10881,881
baremetal,pico,647,10000,8461469,8161,-1839
baremetal,pico,648,10000,8472351,10882,882
baremetal,pico,649,10000,8483232,10881,881
baremetal,pico,650,10000,8491393,8161,-1839
baremetal,pico,651,10000,8502274,10881,881
baremetal,pico,652,10000,8513155,10881,881
baremetal,pico,653,10000,8521316,8161,-1839
baremetal,pico,654,10000,8532198,10882,882
baremetal,pico,655,10000,8543079,10881,881
baremetal,pico,656,10000,8551240,8161,-1839
baremetal,pico,657,10000,8562121,10881,881
baremetal,pico,658,10000,8573003,10882,882
baremetal,pico,659,10000,8581164,8161,-1839
baremetal,pico,660,10000,8592045,10881,881
baremetal,pico,661,10000,8602926,10881,881
baremetal,pico,662,10000,8611087,8161,-1839
baremetal,pico,663,10000,8621968,10881,881
baremetal,pico,664,10000,8632850,10882,882
baremetal,pico,665,10000,8641011,8161,-1839
baremetal,pico,666,10000,8651892,10881,881
baremetal,pico,667,10000,8662773,10881,881
baremetal,pico,668,10000,8670934,8161,-1839
baremetal,pico,669,10000,8681816,10882,882
baremetal,pico,670,10000,8692697,10881,881
baremetal,pico,671,10000,8700858,8161,-1839
baremetal,pico,672,10000,8711739,10881,881
baremetal,pico,673,10000,8722620,10881,881
baremetal,pico,674,10000,8730781,8161,-1839
baremetal,pico,675,10000,8741663,10882,882
baremetal,pico,676,10000,8752544,10881,881
baremetal,pico,677,10000,8760705,8161,-1839
baremetal,pico,678,10000,8771586,10881,881
baremetal,pico,679,10000,8782468,10882,882
baremetal,pico,680,10000,8793349,10881,881
baremetal,pico,681,10000,8801510,8161,-1839
baremetal,pico,682,10000,8812391,10881,881
baremetal,pico,683,10000,8823272,10881,881
baremetal,pico,684,10000,8831433,8161,-1839
baremetal,pico,685,10000,8842315,10882,882
baremetal,pico,686,10000,8853196,10881,881
baremetal,pico,687,10000,8861357,8161,-1839
baremetal,pico,688,10000,8872238,10881,881
baremetal,pico,689,10000,8883120,10882,882
baremetal,pico,690,10000,8891281,8161,-1839
baremetal,pico,691,10000,8902162,10881,881
baremetal,pico,692,10000,8913043,10881,881
baremetal,pico,693,10000,8921204,8161,-1839
baremetal,pico,694,10000,8932085,10881,881
baremetal,pico,695,10000,8942967,10882,882
baremetal,pico,696,10000,8951128,8161,-1839
baremetal,pico,697,10000,8962009,10881,881
baremetal,pico,698,10000,8972890,10881,881
baremetal,pico,699,10000,8981051,8161,-1839
baremetal,pico,700,10000,8991933,10882,882
baremetal,pico,701,10000,9002814,10881,881
baremetal,pico,702,10000,9010975,8161,-1839
baremetal,pico,703,10000,9021856,10881,881
baremetal,pico,704,10000,9032737,10881,881
baremetal,pico,705,10000,9040898,8161,-1839
baremetal,pico,706,10000,9051780,10882,882
baremetal,pico,707,10000,9062661,10881,881
baremetal,pico,708,10000,9070822,8161,-1839
baremetal,pico,709,10000,9081703,10881,881
baremetal,pico,710,10000,9092585,10882,882
baremetal,pico,711,10000,9100746,8161,-1839
baremetal,pico,712,10000,9111627,10881,881
baremetal,pico,713,10000,9122508,10881,881
baremetal,pico,714,10000,9133389,10881,881
baremetal,pico,715,10000,9141550,8161,-1839
baremetal,pico,716,10000,9152432,10882,882
baremetal,pico,717,10000,9163313,10881,881
baremetal,pico,718,10000,9171474,8161,-1839
baremetal,pico,719,10000,9182355,10881,881
baremetal,pico,720,10000,9193237,10882,882
baremetal,pico,721,10000,9201398,8161,-1839
baremetal,pico,722,10000,9212279,10881,881
baremetal,pico,723,10000,9223160,10881,881
baremetal,pico,724,10000,9231321,8161,-1839
baremetal,pico,725,10000,9242202,10881,881
baremetal,pico,726,10000,9253084,10882,882
baremetal,pico,727,10000,9261245,8161,-1839
baremetal,pico,728,10000,9272126,10881,881
baremetal,pico,729,10000,9283007,10881,881
baremetal,pico,730,10000,9291168,8161,-1839
baremetal,pico,731,10000,9302050,10882,882
baremetal,pico,732,10000,9312931,10881,881
baremetal,pico,733,10000,9321092,8161,-1839
baremetal,pico,734,10000,9331973,10881,881
baremetal,pico,735,10000,9342854,10881,881
baremetal,pico,736,10000,9351015,8161,-1839
baremetal,pico,737,10000,9361897,10882,882
baremetal,pico,738,10000,9372778,10881,881
baremetal,pico,739,10000,9380939,8161,-1839
baremetal,pico,740,10000,9391820,10881,881
baremetal,pico,741,10000,9402702,10882,882
baremetal,pico,742,10000,9410862,8160,-1840
baremetal,pico,743,10000,9421744,10882,882
baremetal,pico,744,10000,9432625,10881,881
baremetal,pico,745,10000,9440786,8161,-1839
baremetal,pico,746,10000,9451667,10881,881
baremetal,pico,747,10000,9462549,10882,882
baremetal,pico,748,10000,9470710,8161,-1839
baremetal,pico,749,10000,9481591,10881,881
baremetal,pico,750,10000,9492472,10881,881
baremetal,pico,751,10000,9503353,10881,881
baremetal,pico,752,10000,9511514,8161,-1839
baremetal,pico,753,10000,9522396,10882,882
baremetal,pico,754,10000,9533277,10881,881
baremetal,pico,755,10000,9541438,8161,-1839
baremetal,pico,756,10000,9552319,10881,881
baremetal,pico,757,10000,9563201,10882,882
baremetal,pico,758,10000,9571362,8161,-1839
baremetal,pico,759,10000,9582243,10881,881
baremetal,pico,760,10000,9593124,10881,881
baremetal,pico,761,10000,9601285,8161,-1839
baremetal,pico,762,10000,9612166,10881,881
baremetal,pico,763,10000,9623048,10882,882
baremetal,pico,764,10000,9631209,8161,-1839
baremetal,pico,765,10000,9642090,10881,881
baremetal,pico,766,10000,9652971,10881,881
baremetal,pico,767,10000,9661132,8161,-1839
baremetal,pico,768,10000,9672014,10882,882
baremetal,pico,769,10000,9682895,10881,881
baremetal,pico,770,10000,9691056,8161,-1839
baremetal,pico,771,10000,9701937,10881,881
baremetal,pico,772,10000,9712818,10881,881
baremetal,pico,773,10000,9720979,8161,-1839
baremetal,pico,774,10000,9731861,10882,882
baremetal,pico,775,10000,9742742,10881,881
baremetal,pico,776,10000,9750903,8161,-1839
baremetal,pico,777,10000,9761784,10881,881
baremetal,pico,778,10000,9772666,10882,882
baremetal,pico,779,10000,9780827,8161,-1839
baremetal,pico,780,10000,9791708,10881,881
baremetal,pico,781,10000,9802589,10881,881
baremetal,pico,782,10000,9810750,8161,-1839
baremetal,pico,783,10000,9821631,10881,881
baremetal,pico,784,10000,9832513,10882,882
baremetal,pico,785,10000,9843394,10881,881
baremetal,pico,786,10000,9851555,8161,-1839
baremetal,pico,787,10000,9862436,10881,881
baremetal,pico,788,10000,9873318,10882,882
baremetal,pico,789,10000,9881479,8161,-1839
baremetal,pico,790,10000,9892360,10881,881
baremetal,pico,791,10000,9903241,10881,881
baremetal,pico,792,10000,9911402,8161,-1839
baremetal,pico,793,10000,9922283,10881,881
baremetal,pico,794,10000,9933165,10882,882
baremetal,pico,795,10000,9941326,8161,-1839
baremetal,pico,796,10000,9952207,10881,881
baremetal,pico,797,10000,9963088,10881,881
baremetal,pico,798,10000,9971249,8161,-1839
baremetal,pico,799,10000,9982131,10882,882
baremetal,pico,800,10000,9993012,10881,881
baremetal,pico,801,10000,10001173,8161,-1839
baremetal,pico,802,10000,10012054,10881,881
baremetal,pico,803,10000,10022935,10881,881
baremetal,pico,804,10000,10031096,8161,-1839
baremetal,pico,805,10000,10041978,10882,882
baremetal,pico,806,10000,10052859,10881,881
baremetal,pico,807,10000,10061020,8161,-1839
baremetal,pico,808,10000,10071901,10881,881
baremetal,pico,809,10000,10082783,10882,882
baremetal,pico,810,10000,10090944,8161,-1839
baremetal,pico,811,10000,10101825,10881,881
baremetal,pico,812,10000,10112706,10881,881
baremetal,pico,813,10000,10120867,8161,-1839
baremetal,pico,814,10000,10131748,10881,881
baremetal,pico,815,10000,10142630,10882,882
baremetal,pico,816,10000,10150791,8161,-1839
baremetal,pico,817,10000,10161672,10881,881
baremetal,pico,818,10000,10172553,10881,881
baremetal,pico,819,10000,10180714,8161,-1839
baremetal,pico,820,10000,10191596,10882,882
baremetal,pico,821,10000,10202477,10881,881
baremetal,pico,822,10000,10213358,10881,881
baremetal,pico,823,10000,10221519,8161,-1839
baremetal,pico,824,10000,10232400,10881,881
baremetal,pico,825,10000,10243282,10882,882
baremetal,pico,826,10000,10251443,8161,-1839
baremetal,pico,827,10000,10262324,10881,881
baremetal,pico,828,10000,10273205,10881,881
baremetal,pico,829,10000,10281366,8161,-1839
baremetal,pico,830,10000,10292248,10882,882
baremetal,pico,831,10000,10303129,10881,881
baremetal,pico,832,10000,10311290,8161,-1839
baremetal,pico,833,10000,10322171,10881,881
baremetal,pico,834,10000,10333052,10881,881
baremetal,pico,835,10000,10341213,8161,-1839
baremetal,pico,836,10000,10352095,10882,882
baremetal,pico,837,10000,10362976,10881,881
baremetal,pico,838,10000,10371137,8161,-1839
baremetal,pico,839,10000,10382018,10881,881
baremetal,pico,840,10000,10392900,10882,882
baremetal,pico,841,10000,10401061,8161,-1839
baremetal,pico,842,10000,10411942,10881,881
baremetal,pico,843,10000,10422823,10881,881
baremetal,pico,844,10000,10430984,8161,-1839
baremetal,pico,845,10000,10441865,10881,881
baremetal,pico,846,10000,10452747,10882,882
baremetal,pico,847,10000,10460908,8161,-1839
baremetal,pico,848,10000,10471789,10881,881
baremetal,pico,849,10000,10482670,10881,881
baremetal,pico,850,10000,10490831,8161,-1839
baremetal,pico,851,10000,10501713,10882,882
baremetal,pico,852,10000,10512594,10881,881
baremetal,pico,853,10000,10520755,8161,-1839
baremetal,pico,854,10000,10531636,10881,881
baremetal,pico,855,10000,10542517,10881,881
baremetal,pico,856,10000,10553399,10882,882
baremetal,pico,857,10000,10561560,8161,-1839
baremetal,pico,858,10000,10572441,10881,881
baremetal,pico,859,10000,10583322,10881,881
baremetal,pico,860,10000,10591483,8161,-1839
baremetal,pico,861,10000,10602365,10882,882
baremetal,pico,862,10000,10613246,10881,881
baremetal,pico,863,10000,10621407,8161,-1839
baremetal,pico,864,10000,10632288,10881,881
baremetal,pico,865,10000,10643169,10881,881
baremetal,pico,866,10000,10651330,8161,-1839
baremetal,pico,867,10000,10662212,10882,882
baremetal,pico,868,10000,10673093,10881,881
baremetal,pico,869,10000,10681254,8161,-1839
baremetal,pico,870,10000,10692135,10881,881
baremetal,pico,871,10000,10703017,10882,882
baremetal,pico,872,10000,10711178,8161,-1839
baremetal,pico,873,10000,10722059,10881,881
baremetal,pico,874,10000,10732940,10881,881
baremetal,pico,875,10000,10741101,8161,-1839
baremetal,pico,876,10000,10751982,10881,881
baremetal,pico,877,10000,10762864,10882,882
baremetal,pico,878,10000,10771025,8161,-1839
baremetal,pico,879,10000,10781906,10881,881
baremetal,pico,880,10000,10792787,10881,881
baremetal,pico,881,10000,10800948,8161,-1839
baremetal,pico,882,10000,10811829,10881,881
baremetal,pico,883,10000,10822711,10882,882
baremetal,pico,884,10000,10830872,8161,-1839
baremetal,pico,885,10000,10841753,10881,881
baremetal,pico,886,10000,10852634,10881,881
baremetal,pico,887,10000,10860795,8161,-1839
baremetal,pico,888,10000,10871677,10882,882
baremetal,pico,889,10000,10882558,10881,881
baremetal,pico,890,10000,10890719,8161,-1839
baremetal,pico,891,10000,10901600,10881,881
baremetal,pico,892,10000,10912481,10881,881
baremetal,pico,893,10000,10923363,10882,882
baremetal,pico,894,10000,10931524,8161,-1839
baremetal,pico,895,10000,10942405,10881,881
baremetal,pico,896,10000,10953286,10881,881
baremetal,pico,897,10000,10961447,8161,-1839
baremetal,pico,898,10000,10972329,10882,882
baremetal,pico,899,10000,10983210,10881,881
baremetal,pico,900,10000,10991371,8161,-1839
baremetal,pico,901,10000,11002252,10881,881
baremetal,pico,902,10000,11013133,10881,881
baremetal,pico,903,10000,11021294,8161,-1839
baremetal,pico,904,10000,11032176,10882,882
baremetal,pico,905,10000,11043057,10881,881
baremetal,pico,906,10000,11051218,8161,-1839
baremetal,pico,907,10000,11062099,10881,881
baremetal,pico,908,10000,11072981,10882,882
baremetal,pico,909,10000,11081142,8161,-1839
baremetal,pico,910,10000,11092023,10881,881
baremetal,pico,911,10000,11102904,10881,881
baremetal,pico,912,10000,11111065,8161,-1839
baremetal,pico,913,10000,11121946,10881,881
baremetal,pico,914,10000,11132828,10882,882
baremetal,pico,915,10000,11140989,8161,-1839
baremetal,pico,916,10000,11151870,10881,881
baremetal,pico,917,10000,11162751,10881,881
baremetal,pico,918,10000,11170912,8161,-1839
baremetal,pico,919,10000,11181794,10882,882
baremetal,pico,920,10000,11192675,10881,881
baremetal,pico,921,10000,11200836,8161,-1839
baremetal,pico,922,10000,11211717,10881,881
baremetal,pico,923,10000,11222598,10881,881
baremetal,pico,924,10000,11230759,8161,-1839
baremetal,pico,925,10000,11241641,10882,882
baremetal,pico,926,10000,11252522,10881,881
baremetal,pico,927,10000,11263403,10881,881
baremetal,pico,928,10000,11271564,8161,-1839
baremetal,pico,929,10000,11282446,10882,882
baremetal,pico,930,10000,11293327,10881,881
baremetal,pico,931,10000,11301488,8161,-1839
baremetal,pico,932,10000,11312369,10881,881
baremetal,pico,933,10000,11323250,10881,881
baremetal,pico,934,10000,11331411,8161,-1839
baremetal,pico,935,10000,11342293,10882,882
baremetal,pico,936,10000,11353174,10881,881
baremetal,pico,937,10000,11361335,8161,-1839
baremetal,pico,938,10000,11372216,10881,881
baremetal,pico,939,10000,11383098,10882,882
baremetal,pico,940,10000,11391259,8161,-1839
baremetal,pico,941,10000,11402140,10881,881
baremetal,pico,942,10000,11413021,10881,881
baremetal,pico,943,10000,11421182,8161,-1839
baremetal,pico,944,10000,11432063,10881,881
baremetal,pico,945,10000,11442945,10882,882
baremetal,pico,946,10000,11451106,8161,-1839
baremetal,pico,947,10000,11461987,10881,881
baremetal,pico,948,10000,11472868,10881,881
baremetal,pico,949,10000,11481029,8161,-1839
baremetal,pico,950,10000,11491911,10882,882
baremetal,pico,951,10000,11502792,10881,881
baremetal,pico,952,10000,11510953,8161,-1839
baremetal,pico,953,10000,11521834,10881,881
baremetal,pico,954,10000,11532715,10881,881
baremetal,pico,955,10000,11540876,8161,-1839
baremetal,pico,956,10000,11551758,10882,882
baremetal,pico,957,10000,11562639,10881,881
baremetal,pico,958,10000,11570800,8161,-1839
baremetal,pico,959,10000,11581681,10881,881
baremetal,pico,960,10000,11592563,10882,882
baremetal,pico,961,10000,11600724,8161,-1839
baremetal,pico,962,10000,11611605,10881,881
baremetal,pico,963,10000,11622486,10881,881
baremetal,pico,964,10000,11633367,10881,881
baremetal,pico,965,10000,11641528,8161,-1839
baremetal,pico,966,10000,11652410,10882,882
baremetal,pico,967,10000,11663291,10881,881
baremetal,pico,968,10000,11671452,8161,-1839
baremetal,pico,969,10000,11682333,10881,881
baremetal,pico,970,10000,11693215,10882,882
baremetal,pico,971,10000,11701376,8161,-1839
baremetal,pico,972,10000,11712257,10881,881
baremetal,pico,973,10000,11723138,10881,881
baremetal,pico,974,10000,11731299,8161,-1839
baremetal,pico,975,10000,11742180,10881,881
baremetal,pico,976,10000,11753062,10882,882
baremetal,pico,977,10000,11761223,8161,-1839
baremetal,pico,978,10000,11772104,10881,881
baremetal,pico,979,10000,11782985,10881,881
baremetal,pico,980,10000,11791146,8161,-1839
baremetal,pico,981,10000,11802028,10882,882
baremetal,pico,982,10000,11812909,10881,881
baremetal,pico,983,10000,11821070,8161,-1839
baremetal,pico,984,10000,11831951,10881,881
baremetal,pico,985,10000,11842832,10881,881
baremetal,pico,986,10000,11850993,8161,-1839
baremetal,pico,987,10000,11861875,10882,882
baremetal,pico,988,10000,11872756,10881,881
baremetal,pico,989,10000,11880917,8161,-1839
baremetal,pico,990,10000,11891798,10881,881
baremetal,pico,991,10000,11902680,10882,882
baremetal,pico,992,10000,11910841,8161,-1839
baremetal,pico,993,10000,11921722,10881,881
baremetal,pico,994,10000,11932603,10881,881
baremetal,pico,995,10000,11940764,8161,-1839
baremetal,pico,996,10000,11951645,10881,881
baremetal,pico,997,10000,11962527,10882,882
baremetal,pico,998,10000,11970688,8161,-1839
baremetal,pico,999,10000,11981569,10881,881
baremetal,pico,1000,10000,11992450,10881,881
