mode,board,sample_index,period_target_us,timestamp_us,delta_us,jitter_us
baremetal,pico,616,10000,8151342,8161,-1839
baremetal,pico,617,10000,8162223,10881,881
baremetal,pico,618,10000,8173104,10881,881
baremetal,pico,619,10000,8181265,8161,-1839
baremetal,pico,620,10000,8192147,10882,882
baremetal,pico,621,10000,8203028,10881,881
baremetal,pico,622,10000,8211189,8161,-1839
baremetal,pico,623,10000,8222070,10881,881
baremetal,pico,624,10000,8232951,10881,881
baremetal,pico,625,10000,8241112,8161,-1839
baremetal,pico,626,10000,8251994,10882,882
baremetal,pico,627,10000,8262875,10881,881
baremetal,pico,628,10000,8271036,8161,-1839
baremetal,pico,629,10000,8281917,10881,881
baremetal,pico,630,10000,8292799,10882,882
baremetal,pico,631,10000,8300960,8161,-1839
baremetal,pico,632,10000,8311841,10881,881
baremetal,pico,633,10000,8322722,10881,881
baremetal,pico,634,10000,8330883,8161,-1839
baremetal,pico,635,10000,8341764,10881,881
baremetal,pico,636,10000,8352646,10882,882
baremetal,pico,637,10000,8360807,8161,-1839
baremetal,pico,638,10000,8371688,10881,881
baremetal,pico,639,10000,8382569,10881,881
baremetal,pico,640,10000,8390730,8161,-1839
baremetal,pico,641,10000,8401612,10882,882
baremetal,pico,642,10000,8412493,10881,881
baremetal,pico,643,10000,8423374,10881,881
baremetal,pico,644,10000,8431535,8161,-1839
baremetal,pico,645,10000,8442416,10881,881
baremetal,pico,646,10000,8453298,10882,882
baremetal,pico,647,10000,8461459,8161,-1839
baremetal,pico,648,10000,8472340,10881,881
baremetal,pico,649,10000,8483221,10881,881
baremetal,pico,650,10000,8491382,8161,-1839
baremetal,pico,651,10000,8502264,10882,882
baremetal,pico,652,10000,8513145,10881,881
baremetal,pico,653,10000,8521306,8161,-1839
baremetal,pico,654,10000,8532187,10881,881
baremetal,pico,655,10000,8543068,10881,881
baremetal,pico,656,10000,8551229,8161,-1839
baremetal,pico,657,10000,8562111,10882,882
baremetal,pico,658,10000,8572992,10881,881
baremetal,pico,659,10000,8581153,8161,-1839
baremetal,pico,660,10000,8592034,10881,881
baremetal,pico,661,10000,8602916,10882,882
baremetal,pico,662,10000,8611077,8161,-1839
baremetal,pico,663,10000,8621958,10881,881
baremetal,pico,664,10000,8632839,10881,881
baremetal,pico,665,10000,8641000,8161,-1839
baremetal,pico,666,10000,8651881,10881,881
baremetal,pico,667,10000,8662763,10882,882
baremetal,pico,668,10000,8670924,8161,-1839
baremetal,pico,669,10000,8681805,10881,881
baremetal,pico,670,10000,8692686,10881,881
baremetal,pico,671,10000,8700847,8161,-1839
baremetal,pico,672,10000,8711729,10882,882
baremetal,pico,673,10000,8722610,10881,881
baremetal,pico,674,10000,8730771,8161,-1839
baremetal,pico,675,10000,8741652,10881,881
baremetal,pico,676,10000,8752533,10881,881
baremetal,pico,677,10000,8760694,8161,-1839
baremetal,pico,678,10000,8771576,10882,882
baremetal,pico,679,10000,8782457,10881,881
baremetal,pico,680,10000,8793338,10881,881
baremetal,pico,681,10000,8801499,8161,-1839
baremetal,pico,682,10000,8812381,10882,882
baremetal,pico,683,10000,8823262,10881,881
baremetal,pico,684,10000,8831423,8161,-1839
baremetal,pico,685,10000,8842304,10881,881
baremetal,pico,686,10000,8853185,10881,881
baremetal,pico,687,10000,8861346,8161,-1839
baremetal,pico,688,10000,8872228,10882,882
baremetal,pico,689,10000,8883109,10881,881
baremetal,pico,690,10000,8891270,8161,-1839
baremetal,pico,691,10000,8902151,10881,881
baremetal,pico,692,10000,8913033,10882,882
baremetal,pico,693,10000,8921194,8161,-1839
baremetal,pico,694,10000,8932075,10881,881
baremetal,pico,695,10000,8942956,10881,881
baremetal,pico,696,10000,8951117,8161,-1839
baremetal,pico,697,10000,8961998,10881,881
baremetal,pico,698,10000,8972880,10882,882
baremetal,pico,699,10000,8981041,8161,-1839
baremetal,pico,700,10000,8991922,10881,881
baremetal,pico,701,10000,9002803,10881,881
baremetal,pico,702,10000,9010964,8161,-1839
baremetal,pico,703,10000,9021846,10882,882
baremetal,pico,704,10000,9032727,10881,881
baremetal,pico,705,10000,9040888,8161,-1839
baremetal,pico,706,10000,9051769,10881,881
baremetal,pico,707,10000,9062650,10881,881
baremetal,pico,708,10000,9070811,8161,-1839
baremetal,pico,709,10000,9081693,10882,882
baremetal,pico,710,10000,9092574,10881,881
baremetal,pico,711,10000,9100735,8161,-1839
baremetal,pico,712,10000,9111616,10881,881
baremetal,pico,713,10000,9122498,10882,882
baremetal,pico,714,10000,9133379,10881,881
baremetal,pico,715,10000,9141540,8161,-1839
baremetal,pico,716,10000,9152421,10881,881
baremetal,pico,717,10000,9163302,10881,881
baremetal,pico,718,10000,9171463,8161,-1839
baremetal,pico,719,10000,9182345,10882,882
baremetal,pico,720,10000,9193226,10881,881
baremetal,pico,721,10000,9201387,8161,-1839
baremetal,pico,722,10000,9212268,10881,881
baremetal,pico,723,10000,9223150,10882,882
baremetal,pico,724,10000,9231310,8160,-1840
baremetal,pico,725,10000,9242192,10882,882
baremetal,pico,726,10000,9253073,10881,881
baremetal,pico,727,10000,9261234,8161,-1839
baremetal,pico,728,10000,9272115,10881,881
baremetal,pico,729,10000,9282997,10882,882
baremetal,pico,730,10000,9291158,8161,-1839
baremetal,pico,731,10000,9302039,10881,881
baremetal,pico,732,10000,9312920,10881,881
baremetal,pico,733,10000,9321081,8161,-1839
baremetal,pico,734,10000,9331962,10881,881
baremetal,pico,735,10000,9342844,10882,882
baremetal,pico,736,10000,9351005,8161,-1839
baremetal,pico,737,10000,9361886,10881,881
baremetal,pico,738,10000,9372767,10881,881
baremetal,pico,739,10000,9380928,8161,-1839
baremetal,pico,740,10000,9391810,10882,882
baremetal,pico,741,10000,9402691,10881,881
baremetal,pico,742,10000,9410852,8161,-1839
baremetal,pico,743,10000,9421733,10881,881
baremetal,pico,744,10000,9432614,10881,881
baremetal,pico,745,10000,9440775,8161,-1839
baremetal,pico,746,10000,9451657,10882,882
baremetal,pico,747,10000,9462538,10881,881
baremetal,pico,748,10000,9470699,8161,-1839
baremetal,pico,749,10000,9481580,10881,881
baremetal,pico,750,10000,9492462,10882,882
baremetal,pico,751,10000,9503343,10881,881
baremetal,pico,752,10000,9511504,8161,-1839
baremetal,pico,753,10000,9522385,10881,881
baremetal,pico,754,10000,9533266,10881,881
baremetal,pico,755,10000,9541427,8161,-1839
baremetal,pico,756,10000,9552309,10882,882
baremetal,pico,757,10000,9563190,10881,881
baremetal,pico,758,10000,9571351,8161,-1839
baremetal,pico,759,10000,9582232,10881,881
baremetal,pico,760,10000,9593114,10882,882
baremetal,pico,761,10000,9601275,8161,-1839
baremetal,pico,762,10000,9612156,10881,881
baremetal,pico,763,10000,9623037,10881,881
baremetal,pico,764,10000,9631198,8161,-1839
baremetal,pico,765,10000,9642079,10881,881
baremetal,pico,766,10000,9652961,10882,882
baremetal,pico,767,10000,9661122,8161,-1839
baremetal,pico,768,10000,9672003,10881,881
baremetal,pico,769,10000,9682884,10881,881
baremetal,pico,770,10000,9691045,8161,-1839
baremetal,pico,771,10000,9701927,10882,882
baremetal,pico,772,10000,9712808,10881,881
baremetal,pico,773,10000,9720969,8161,-1839
baremetal,pico,774,10000,9731850,10881,881
baremetal,pico,775,10000,9742731,10881,881
baremetal,pico,776,10000,9750892,8161,-1839
baremetal,pico,777,10000,9761774,10882,882
baremetal,pico,778,10000,9772655,10881,881
baremetal,pico,779,10000,9780816,8161,-1839
baremetal,pico,780,10000,9791697,10881,881
baremetal,pico,781,10000,9802579,10882,882
baremetal,pico,782,10000,9810740,8161,-1839
baremetal,pico,783,10000,9821621,10881,881
baremetal,pico,784,10000,9832502,10881,881
baremetal,pico,785,10000,9843383,10881,881
baremetal,pico,786,10000,9851544,8161,-1839
baremetal,pico,787,10000,9862426,10882,882
baremetal,pico,788,10000,9873307,10881,881
baremetal,pico,789,10000,9881468,8161,-1839
baremetal,pico,790,10000,9892349,10881,881
baremetal,pico,791,10000,9903231,10882,882
baremetal,pico,792,10000,9911392,8161,-1839
baremetal,pico,793,10000,9922273,10881,881
baremetal,pico,794,10000,9933154,10881,881
baremetal,pico,795,10000,9941315,8161,-1839
baremetal,pico,796,10000,9952196,10881,881
baremetal,pico,797,10000,9963078,10882,882
baremetal,pico,798,10000,9971239,8161,-1839
baremetal,pico,799,10000,9982120,10881,881
baremetal,pico,800,10000,9993001,10881,881
baremetal,pico,801,10000,10001162,8161,-1839
baremetal,pico,802,10000,10012044,10882,882
baremetal,pico,803,10000,10022925,10881,881
baremetal,pico,804,10000,10031086,8161,-1839
baremetal,pico,805,10000,10041967,10881,881
baremetal,pico,806,10000,10052848,10881,881
baremetal,pico,807,10000,10061009,8161,-1839
baremetal,pico,808,10000,10071891,10882,882
baremetal,pico,809,10000,10082772,10881,881
baremetal,pico,810,10000,10090933,8161,-1839
baremetal,pico,811,10000,10101814,10881,881
baremetal,pico,812,10000,10112696,10882,882
baremetal,pico,813,10000,10120857,8161,-1839
baremetal,pico,814,10000,10131738,10881,881
baremetal,pico,815,10000,10142619,10881,881
baremetal,pico,816,10000,10150780,8161,-1839
baremetal,pico,817,10000,10161661,10881,881
baremetal,pico,818,10000,10172543,10882,882
baremetal,pico,819,10000,10180704,8161,-1839
baremetal,pico,820,10000,10191585,10881,881
baremetal,pico,821,10000,10202466,10881,881
baremetal,pico,822,10000,10213348,10882,882
baremetal,pico,823,10000,10221509,8161,-1839
baremetal,pico,824,10000,10232390,10881,881
baremetal,pico,825,10000,10243271,10881,881
baremetal,pico,826,10000,10251432,8161,-1839
baremetal,pico,827,10000,10262313,10881,881
baremetal,pico,828,10000,10273195,10882,882
baremetal,pico,829,10000,10281356,8161,-1839
baremetal,pico,830,10000,10292237,10881,881
baremetal,pico,831,10000,10303118,10881,881
baremetal,pico,832,10000,10311279,8161,-1839
baremetal,pico,833,10000,10322161,10882,882
baremetal,pico,834,10000,10333042,10881,881
baremetal,pico,835,10000,10341203,8161,-1839
baremetal,pico,836,10000,10352084,10881,881
baremetal,pico,837,10000,10362965,10881,881
baremetal,pico,838,10000,10371126,8161,-1839
baremetal,pico,839,10000,10382008,10882,882
baremetal,pico,840,10000,10392889,10881,881
baremetal,pico,841,10000,10401050,8161,-1839
baremetal,pico,842,10000,10411931,10881,881
baremetal,pico,843,10000,10422813,10882,882
baremetal,pico,844,10000,10430974,8161,-1839
baremetal,pico,845,10000,10441855,10881,881
baremetal,pico,846,10000,10452736,10881,881
baremetal,pico,847,10000,10460897,8161,-1839
baremetal,pico,848,10000,10471778,10881,881
baremetal,pico,849,10000,10482660,10882,882
baremetal,pico,850,10000,10490821,8161,-1839
baremetal,pico,851,10000,10501702,10881,881
baremetal,pico,852,10000,10512583,10881,881
baremetal,pico,853,10000,10520744,8161,-1839
baremetal,pico,854,10000,10531626,10882,882
baremetal,pico,855,10000,10542507,10881,881
baremetal,pico,856,10000,10553388,10881,881
baremetal,pico,857,10000,10561549,8161,-1839
baremetal,pico,858,10000,10572430,10881,881
baremetal,pico,859,10000,10583312,10882,882
baremetal,pico,860,10000,10591473,8161,-1839
baremetal,pico,861,10000,10602354,10881,881
baremetal,pico,862,10000,10613235,10881,881
baremetal,pico,863,10000,10621396,8161,-1839
baremetal,pico,864,10000,10632277,10881,881
baremetal,pico,865,10000,10643159,10882,882
baremetal,pico,866,10000,10651320,8161,-1839
baremetal,pico,867,10000,10662201,10881,881
baremetal,pico,868,10000,10673082,10881,881
baremetal,pico,869,10000,10681243,8161,-1839
baremetal,pico,870,10000,10692125,10882,882
baremetal,pico,871,10000,10703006,10881,881
baremetal,pico,872,10000,10711167,8161,-1839
baremetal,pico,873,10000,10722048,10881,881
baremetal,pico,874,10000,10732929,10881,881
baremetal,pico,875,10000,10741090,8161,-1839
baremetal,pico,876,10000,10751972,10882,882
baremetal,pico,877,10000,10762853,10881,881
baremetal,pico,878,10000,10771014,8161,-1839
baremetal,pico,879,10000,10781895,10881,881
baremetal,pico,880,10000,10792777,10882,882
baremetal,pico,881,10000,10800938,8161,-1839
baremetal,pico,882,10000,10811819,10881,881
baremetal,pico,883,10000,10822700,10881,881
baremetal,pico,884,10000,10830861,8161,-1839
baremetal,pico,885,10000,10841742,10881,881
baremetal,pico,886,10000,10852624,10882,882
baremetal,pico,887,10000,10860785,8161,-1839
baremetal,pico,888,10000,10871666,10881,881
baremetal,pico,889,10000,10882547,10881,881
baremetal,pico,890,10000,10890708,8161,-1839
baremetal,pico,891,10000,10901590,10882,882
baremetal,pico,892,10000,10912471,10881,881
baremetal,pico,893,10000,10923352,10881,881
baremetal,pico,894,10000,10931513,8161,-1839
baremetal,pico,895,10000,10942394,10881,881
baremetal,pico,896,10000,10953276,10882,882
baremetal,pico,897,10000,10961437,8161,-1839
baremetal,pico,898,10000,10972318,10881,881
baremetal,pico,899,10000,10983199,10881,881
baremetal,pico,900,10000,10991360,8161,-1839
baremetal,pico,901,10000,11002242,10882,882
baremetal,pico,902,10000,11013123,10881,881
baremetal,pico,903,10000,11021284,8161,-1839
baremetal,pico,904,10000,11032165,10881,881
baremetal,pico,905,10000,11043046,10881,881
baremetal,pico,906,10000,11051207,8161,-1839
baremetal,pico,907,10000,11062089,10882,882
baremetal,pico,908,10000,11072970,10881,881
baremetal,pico,909,10000,11081131,8161,-1839
baremetal,pico,910,10000,11092012,10881,881
baremetal,pico,911,10000,11102894,10882,882
baremetal,pico,912,10000,11111055,8161,-1839
baremetal,pico,913,10000,11121936,10881,881
baremetal,pico,914,10000,11132817,10881,881
baremetal,pico,915,10000,11140978,8161,-1839
baremetal,pico,916,10000,11151859,10881,881
baremetal,pico,917,10000,11162741,10882,882
baremetal,pico,918,10000,11170902,8161,-1839
baremetal,pico,919,10000,11181783,10881,881
baremetal,pico,920,10000,11192664,10881,881
baremetal,pico,921,10000,11200825,8161,-1839
baremetal,pico,922,10000,11211707,10882,882
baremetal,pico,923,10000,11222588,10881,881
baremetal,pico,924,10000,11230749,8161,-1839
baremetal,pico,925,10000,11241630,10881,881
baremetal,pico,926,10000,11252511,10881,881
baremetal,pico,927,10000,11263393,10882,882
baremetal,pico,928,10000,11271554,8161,-1839
baremetal,pico,929,10000,11282435,10881,881
baremetal,pico,930,10000,11293316,10881,881
baremetal,pico,931,10000,11301477,8161,-1839
baremetal,pico,932,10000,11312359,10882,882
baremetal,pico,933,10000,11323240,10881,881
baremetal,pico,934,10000,11331401,8161,-1839
baremetal,pico,935,10000,11342282,10881,881
baremetal,pico,936,10000,11353163,10881,881
baremetal,pico,937,10000,11361324,8161,-1839
baremetal,pico,938,10000,11372206,10882,882
baremetal,pico,939,10000,11383087,10881,881
baremetal,pico,940,10000,11391248,8161,-1839
baremetal,pico,941,10000,11402129,10881,881
baremetal,pico,942,10000,11413011,10882,882
baremetal,pico,943,10000,11421172,8161,-1839
baremetal,pico,944,10000,11432053,10881,881
baremetal,pico,945,10000,11442934,10881,881
baremetal,pico,946,10000,11451095,8161,-1839
baremetal,pico,947,10000,11461976,10881,881
baremetal,pico,948,10000,11472858,10882,882
baremetal,pico,949,10000,11481019,8161,-1839
baremetal,pico,950,10000,11491900,10881,881
baremetal,pico,951,10000,11502781,10881,881
baremetal,pico,952,10000,11510942,8161,-1839
baremetal,pico,953,10000,11521824,10882,882
baremetal,pico,954,10000,11532705,10881,881
baremetal,pico,955,10000,11540866,8161,-1839
baremetal,pico,956,10000,11551747,10881,881
baremetal,pico,957,10000,11562628,10881,881
baremetal,pico,958,10000,11570789,8161,-1839
baremetal,pico,959,10000,11581671,10882,882
baremetal,pico,960,10000,11592552,10881,881
baremetal,pico,961,10000,11600713,8161,-1839
baremetal,pico,962,10000,11611594,10881,881
baremetal,pico,963,10000,11622476,10882,882
baremetal,pico,964,10000,11633357,10881,881
baremetal,pico,965,10000,11641518,8161,-1839
baremetal,pico,966,10000,11652399,10881,881
baremetal,pico,967,10000,11663280,10881,881
baremetal,pico,968,10000,11671441,8161,-1839
baremetal,pico,969,10000,11682323,10882,882
baremetal,pico,970,10000,11693204,10881,881
baremetal,pico,971,10000,11701365,8161,-1839
baremetal,pico,972,10000,11712246,10881,881
baremetal,pico,973,10000,11723128,10882,882
baremetal,pico,974,10000,11731289,8161,-1839
baremetal,pico,975,10000,11742170,10881,881
baremetal,pico,976,10000,11753051,10881,881
baremetal,pico,977,10000,11761212,8161,-1839
baremetal,pico,978,10000,11772093,10881,881
baremetal,pico,979,10000,11782975,10882,882
baremetal,pico,980,10000,11791136,8161,-1839
baremetal,pico,981,10000,11802017,10881,881
baremetal,pico,982,10000,11812898,10881,881
baremetal,pico,983,10000,11821059,8161,-1839
baremetal,pico,984,10000,11831941,10882,882
baremetal,pico,985,10000,11842822,10881,881
baremetal,pico,986,10000,11850983,8161,-1839
baremetal,pico,987,10000,11861864,10881,881
baremetal,pico,988,10000,11872745,10881,881
baremetal,pico,989,10000,11880906,8161,-1839
baremetal,pico,990,10000,11891788,10882,882
baremetal,pico,991,10000,11902669,10881,881
baremetal,pico,992,10000,11910830,8161,-1839
baremetal,pico,993,10000,11921711,10881,881
baremetal,pico,994,10000,11932593,10882,882
baremetal,pico,995,10000,11940753,8160,-1840
baremetal,pico,996,10000,11951635,10882,882
baremetal,pico,997,10000,11962516,10881,881
baremetal,pico,998,10000,11973397,10881,881
baremetal,pico,999,10000,11981558,8161,-1839
baremetal,pico,1000,10000,11992440,10882,882
